id,name,class,mass (g),mass (kg),fall,year,latitude,longitude,GeoLocation
47765,Grove Mountains 020284,L6,9.73,0.00973,Found,2003,-72.983889,75.246389,"(-72.983889, 75.246389)"
47916,Grove Mountains 022187,L6,9.74,0.00974,Found,2003,-72.781111,75.292222,"(-72.781111, 75.292222)"
50140,Grove Mountains 023165,L6,9.75,0.00975,Found,2003,-72.7739,75.3394,"(-72.7739, 75.3394)"
30606,Frontier Mountain 03048,H6,9.75,0.00975,Found,2003,-72.95258,160.46725,"(-72.95258, 160.46725)"
50139,Grove Mountains 023161,H5,9.8,0.0098,Found,2003,-72.7739,75.3394,"(-72.7739, 75.3394)"
49957,Grove Mountains 022209,L6,9.86,0.00986,Found,2003,-72.77833,75.32083,"(-72.77833, 75.32083)"
49737,Grove Mountains 020241,H5,9.96,0.00996,Found,2003,-72.98306,75.22917,"(-72.98306, 75.22917)"
30593,Frontier Mountain 03035,L5,9.96,0.00996,Found,2003,-72.9515,160.51303,"(-72.9515, 160.51303)"
50012,Grove Mountains 022456,L5,10.05,0.01005,Found,2003,-72.77333,75.32861,"(-72.77333, 75.32861)"
35467,Lucerne Valley 029,CK4,10.1,0.0101,Found,2003,34.487,-116.956,"(34.487, -116.956)"
30569,Frontier Mountain 03010,L6,10.1,0.0101,Found,2003,-72.95131,160.51306,"(-72.95131, 160.51306)"
50098,Grove Mountains 022910,L5,10.12,0.01012,Found,2003,-72.775,75.31833,"(-72.775, 75.31833)"
30586,Frontier Mountain 03028,H5,10.17,0.01017,Found,2003,-72.95275,160.49833,"(-72.95275, 160.49833)"
50070,Grove Mountains 022778,L6,10.24,0.01024,Found,2003,-72.775,75.33,"(-72.775, 75.33)"
50013,Grove Mountains 022457,H5,10.38,0.01038,Found,2003,-72.77389,75.32694,"(-72.77389, 75.32694)"
50069,Grove Mountains 022777,L6,10.42,0.01042,Found,2003,-72.775,75.32972,"(-72.775, 75.32972)"
49833,Grove Mountains 021559,H4,10.45,0.01045,Found,2003,-72.93528,75.32222,"(-72.93528, 75.32222)"
46644,Grove Mountains 020053,L6,10.5,0.0105,Found,2003,-73.01,75.22778,"(-73.01, 75.22778)"
30571,Frontier Mountain 03012,H5,10.5,0.0105,Found,2003,-72.95169,160.51428,"(-72.95169, 160.51428)"
46898,Grove Mountains 022287,L5,11.07,0.01107,Found,2003,-72.77972,75.29278,"(-72.77972, 75.29278)"
46887,Grove Mountains 022211,L5,11.09,0.01109,Found,2003,-72.77833,75.32083,"(-72.77833, 75.32083)"
46564,Grove Mountains 021726,L4,11.24,0.01124,Found,2003,-72.79,75.28944,"(-72.79, 75.28944)"
46811,Grove Mountains 021944,L6,11.44,0.01144,Found,2003,-72.77639,75.32222,"(-72.77639, 75.32222)"
30688,Grove Mountains 020168,H5,11.5,0.0115,Found,2003,-72.97806,75.26333,"(-72.97806, 75.26333)"
46749,Grove Mountains 021511,H6,11.5,0.0115,Found,2003,-72.93528,75.32,"(-72.93528, 75.32)"
30604,Frontier Mountain 03046,H5-6,11.55,0.01155,Found,2003,-72.95217,160.5225,"(-72.95217, 160.5225)"
46767,Grove Mountains 021586,L5,11.59,0.01159,Found,2003,-72.96194,75.25556,"(-72.96194, 75.25556)"
46693,Grove Mountains 020128,H5,11.7,0.0117,Found,2003,-72.98139,75.26389,"(-72.98139, 75.26389)"
16650,Miller Butte 03003,H3,11.7,0.0117,Found,2003,-72.67,160.24272,"(-72.67, 160.24272)"
46886,Grove Mountains 022210,L5,11.76,0.01176,Found,2003,-72.77833,75.32083,"(-72.77833, 75.32083)"
30608,Frontier Mountain 03050,L3,11.77,0.01177,Found,2003,-72.95222,160.46639,"(-72.95222, 160.46639)"
46896,Grove Mountains 022284,L5,11.92,0.01192,Found,2003,-72.77972,75.29278,"(-72.77972, 75.29278)"
46877,Grove Mountains 022186,L5,11.99,0.01199,Found,2003,-72.78111,75.29222,"(-72.78111, 75.29222)"
7620,Dhofar 917,LL6,12,0.012,Found,2003,19.30667,54.55167,"(19.30667, 54.55167)"
46599,Grove Mountains 022220,L6,12.01,0.01201,Found,2003,-72.77833,75.32083,"(-72.77833, 75.32083)"
46888,Grove Mountains 022212,L5,12.07,0.01207,Found,2003,-72.77833,75.32083,"(-72.77833, 75.32083)"
46643,Grove Mountains 020052,H5,12.1,0.0121,Found,2003,-73.01722,75.25556,"(-73.01722, 75.25556)"
48969,Dhofar 1486,Eucrite-pmict,12.2,0.0122,Found,2003,19.16813,54.67157,"(19.16813, 54.67157)"
46605,Grove Mountains 022291,L5,12.24,0.01224,Found,2003,-72.77944,75.29528,"(-72.77944, 75.29528)"
46695,Grove Mountains 020135,L5,12.3,0.0123,Found,2003,-72.98,75.25889,"(-72.98, 75.25889)"
30599,Frontier Mountain 03041,H3-4,12.31,0.01231,Found,2003,-72.95108,160.51425,"(-72.95108, 160.51425)"
46850,Grove Mountains 022136,L6,12.34,0.01234,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
46587,Grove Mountains 022151,L5,12.54,0.01254,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
46800,Grove Mountains 021790,L6,12.62,0.01262,Found,2003,-72.77472,75.33361,"(-72.77472, 75.33361)"
10356,Frontier Mountain 03002,H6,12.7,0.0127,Found,2003,-72.95292,160.49742,"(-72.95292, 160.49742)"
46776,Grove Mountains 021643,L4,12.81,0.01281,Found,2003,-72.77278,75.34556,"(-72.77278, 75.34556)"
46746,Grove Mountains 021500,L5,12.83,0.01283,Found,2003,-72.94917,75.2925,"(-72.94917, 75.2925)"
46542,Grove Mountains 021480,H5,12.9,0.0129,Found,2003,-72.93528,75.32472,"(-72.93528, 75.32472)"
12704,LaPaz Icefield 031269,Aubrite,12.93,0.01293,Found,2003,-86.36667,-70,"(-86.36667, -70.0)"
46518,Grove Mountains 020072,H6,13,0.013,Found,2003,-72.99833,75.19583,"(-72.99833, 75.19583)"
46865,Grove Mountains 022159,L5,13.03,0.01303,Found,2003,-72.78167,75.30389,"(-72.78167, 75.30389)"
49785,Grove Mountains 020574,L6,13.11,0.01311,Found,2003,-72.98417,75.24694,"(-72.98417, 75.24694)"
46876,Grove Mountains 022185,L5,13.26,0.01326,Found,2003,-72.78111,75.29222,"(-72.78111, 75.29222)"
49980,Grove Mountains 022317,L6,13.41,0.01341,Found,2003,-72.77222,75.34,"(-72.77222, 75.34)"
46551,Grove Mountains 021566,H4,13.48,0.01348,Found,2003,-72.93833,75.28972,"(-72.93833, 75.28972)"
35651,Ramlat as Sahmah 218,H3.9,13.59,0.01359,Found,2003,20.5569,55.84888,"(20.5569, 55.84888)"
46771,Grove Mountains 021602,H5,13.59,0.01359,Found,2003,-72.825,75.35667,"(-72.825, 75.35667)"
46550,Grove Mountains 021564,H5,13.69,0.01369,Found,2003,-72.93417,75.32222,"(-72.93417, 75.32222)"
46687,Grove Mountains 020122,H6,13.8,0.0138,Found,2003,-72.97722,75.26028,"(-72.97722, 75.26028)"
46677,Grove Mountains 020106,L3,13.9,0.0139,Found,2003,-72.98083,75.25611,"(-72.98083, 75.25611)"
46881,Grove Mountains 022202,L6,13.9,0.0139,Found,2003,-72.78083,75.30222,"(-72.78083, 75.30222)"
46777,Grove Mountains 021649,L6,13.9,0.0139,Found,2003,-72.77333,75.33333,"(-72.77333, 75.33333)"
46883,Grove Mountains 022204,L6,13.98,0.01398,Found,2003,-72.78083,75.30222,"(-72.78083, 75.30222)"
49735,Grove Mountains 020239,H5 ,14,0.014,Found,2003,-72.98306,75.22917,"(-72.98306, 75.22917)"
46568,Grove Mountains 021800,L4,14.06,0.01406,Found,2003,-72.77333,75.33389,"(-72.77333, 75.33389)"
46648,Grove Mountains 020057,L5,14.1,0.0141,Found,2003,-72.99694,75.20611,"(-72.99694, 75.20611)"
46890,Grove Mountains 022227,L6,14.1,0.0141,Found,2003,-72.77833,75.32083,"(-72.77833, 75.32083)"
46894,Grove Mountains 022237,L6,14.11,0.01411,Found,2003,-72.77861,75.31528,"(-72.77861, 75.31528)"
46864,Grove Mountains 022158,L6,14.2,0.0142,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
49783,Grove Mountains 020570,H4 ,14.24,0.01424,Found,2003,-72.98361,75.25111,"(-72.98361, 75.25111)"
46586,Grove Mountains 022150,L5,14.34,0.01434,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
49736,Grove Mountains 020240,H5,14.4,0.0144,Found,2003,-72.98306,75.22917,"(-72.98306, 75.22917)"
46765,Grove Mountains 021578,L6,14.42,0.01442,Found,2003,-72.96278,75.23889,"(-72.96278, 75.23889)"
46686,Grove Mountains 020121,H5,14.5,0.0145,Found,2003,-72.97833,75.25889,"(-72.97833, 75.25889)"
50068,Grove Mountains 022776,L6,14.56,0.01456,Found,2003,-72.775,75.32944,"(-72.775, 75.32944)"
46910,Grove Mountains 022460,L5,14.7,0.0147,Found,2003,-72.77389,75.32694,"(-72.77389, 75.32694)"
46856,Grove Mountains 022143,L5,14.71,0.01471,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
46909,Grove Mountains 022455,L3,14.75,0.01475,Found,2003,-72.77333,75.32861,"(-72.77333, 75.32861)"
46893,Grove Mountains 022230,L6,14.76,0.01476,Found,2003,-72.77861,75.31528,"(-72.77861, 75.31528)"
46595,Grove Mountains 022193,L5,14.8,0.0148,Found,2003,-72.78139,75.30556,"(-72.78139, 75.30556)"
49733,Grove Mountains 020231,H5,14.9,0.0149,Found,2003,-72.9881,75.2167,"(-72.9881, 75.2167)"
46589,Grove Mountains 022164,L6,14.91,0.01491,Found,2003,-72.78167,75.30389,"(-72.78167, 75.30389)"
30642,Frontier Mountain 03086,H5,14.96,0.01496,Found,2003,-72.95669,160.47436,"(-72.95669, 160.47436)"
10357,Frontier Mountain 03003,H3,15.3,0.0153,Found,2003,-72.95275,160.49733,"(-72.95275, 160.49733)"
35648,Ramlat as Sahmah 215,H3/4,15.32,0.01532,Found,2003,20.56278,55.88898,"(20.56278, 55.88898)"
46863,Grove Mountains 022157,L6,15.36,0.01536,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
46889,Grove Mountains 022224,L6,15.45,0.01545,Found,2003,-72.77833,75.32083,"(-72.77833, 75.32083)"
30600,Frontier Mountain 03042,H4,15.47,0.01547,Found,2003,-72.95136,160.51608,"(-72.95136, 160.51608)"
46596,Grove Mountains 022194,L6,15.57,0.01557,Found,2003,-72.78139,75.30556,"(-72.78139, 75.30556)"
48970,Dhofar 1487,Eucrite-pmict,15.7,0.0157,Found,2003,19.16593,54.67237,"(19.16593, 54.67237)"
46885,Grove Mountains 022207,L5,15.83,0.01583,Found,2003,-72.78083,75.30222,"(-72.78083, 75.30222)"
30535,Dhofar 955,CM2,16,0.016,Found,2003,19.055,54.75333,"(19.055, 54.75333)"
12190,Johannessen Nunataks 03014,H5,16.1,0.0161,Found,2003,-72.90194,161.16644,"(-72.90194, 161.16644)"
46882,Grove Mountains 022203,L6,16.21,0.01621,Found,2003,-72.78083,75.30222,"(-72.78083, 75.30222)"
46548,Grove Mountains 021549,H4,16.26,0.01626,Found,2003,-72.93472,75.32167,"(-72.93472, 75.32167)"
46907,Grove Mountains 022453,L6,16.27,0.01627,Found,2003,-72.77333,75.32861,"(-72.77333, 75.32861)"
46535,Grove Mountains 020134,L6,16.4,0.0164,Found,2003,-72.97806,75.26056,"(-72.97806, 75.26056)"
46554,Grove Mountains 021590,H5,16.49,0.01649,Found,2003,-72.93556,75.29833,"(-72.93556, 75.29833)"
30690,Grove Mountains 020226,H5,16.5,0.0165,Found,2003,-72.99167,75.22222,"(-72.99167, 75.22222)"
46559,Grove Mountains 021654,L4,16.56,0.01656,Found,2003,-72.77333,75.33194,"(-72.77333, 75.33194)"
46908,Grove Mountains 022454,L5,16.77,0.01677,Found,2003,-72.77333,75.32861,"(-72.77333, 75.32861)"
46790,Grove Mountains 021706,L6,16.99,0.01699,Found,2003,-72.77361,75.31972,"(-72.77361, 75.31972)"
46584,Grove Mountains 022148,L6,17.15,0.01715,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
30694,Grove Mountains 021481,H3,17.2,0.0172,Found,2003,-72.93528,75.32417,"(-72.93528, 75.32417)"
46585,Grove Mountains 022149,L6,17.21,0.01721,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
49732,Grove Mountains 020230,H5,17.3,0.0173,Found,2003,-72.9833,75.2142,"(-72.9833, 75.2142)"
46789,Grove Mountains 021700,H6,17.31,0.01731,Found,2003,-72.77333,75.34833,"(-72.77333, 75.34833)"
46849,Grove Mountains 022135,L6,17.33,0.01733,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
46747,Grove Mountains 021501,L5,17.37,0.01737,Found,2003,-72.94444,75.29861,"(-72.94444, 75.29861)"
46880,Grove Mountains 022201,L6,17.37,0.01737,Found,2003,-72.78083,75.30222,"(-72.78083, 75.30222)"
30576,Frontier Mountain 03017,H5,17.39,0.01739,Found,2003,-72.95272,160.48664,"(-72.95272, 160.48664)"
46543,Grove Mountains 021502,L6,17.41,0.01741,Found,2003,-72.95167,75.27361,"(-72.95167, 75.27361)"
12706,LaPaz Icefield 031372,Aubrite,17.61,0.01761,Found,2003,-86.36667,-70,"(-86.36667, -70.0)"
46545,Grove Mountains 021504,L6,17.81,0.01781,Found,2003,-72.94861,75.265,"(-72.94861, 75.265)"
31306,Red Dry Lake 024,L5,17.9,0.0179,Found,2003,35.69732,-114.032,"(35.69732, -114.032)"
50071,Grove Mountains 022785,L6,17.9,0.0179,Found,2003,-72.77556,75.33778,"(-72.77556, 75.33778)"
22382,Ramlat as Sahmah 006,H5,17.95,0.01795,Found,2003,20.05425,56.3088,"(20.05425, 56.3088)"
7632,Dhofar 930,Eucrite-pmict,18,0.018,Found,2003,19.39,54.55833,"(19.39, 54.55833)"
49994,Grove Mountains 022388,L5,18.15,0.01815,Found,2003,-72.77361,75.34028,"(-72.77361, 75.34028)"
46862,Grove Mountains 022156,L6,18.51,0.01851,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
46905,Grove Mountains 022451,H6,18.53,0.01853,Found,2003,-72.77306,75.33944,"(-72.77306, 75.33944)"
12142,Jiddat al Harasis 082,H4,18.59,0.01859,Found,2003,19.5656,55.69723,"(19.5656, 55.69723)"
30692,Grove Mountains 020283,L5,18.6,0.0186,Found,2003,-72.98389,75.24639,"(-72.98389, 75.24639)"
46549,Grove Mountains 021550,H4,18.63,0.01863,Found,2003,-72.93472,75.32028,"(-72.93472, 75.32028)"
46892,Grove Mountains 022229,L6,18.68,0.01868,Found,2003,-72.77833,75.32083,"(-72.77833, 75.32083)"
46593,Grove Mountains 022191,L5,18.76,0.01876,Found,2003,-72.78139,75.30556,"(-72.78139, 75.30556)"
47972,Grove Mountains 022409,H4,18.82,0.01882,Found,2003,-72.775,75.347778,"(-72.775, 75.347778)"
7615,Dhofar 912,H4,19,0.019,Found,2003,18.97833,54.40833,"(18.97833, 54.40833)"
46594,Grove Mountains 022192,L5,19.03,0.01903,Found,2003,-72.78139,75.30556,"(-72.78139, 75.30556)"
30683,Grove Mountains 020103,L6,19.1,0.0191,Found,2003,-72.99,75.26167,"(-72.99, 75.26167)"
30635,Frontier Mountain 03079,H6,19.1,0.0191,Found,2003,-72.95414,160.44164,"(-72.95414, 160.44164)"
46763,Grove Mountains 021574,L6,19.19,0.01919,Found,2003,-72.96306,75.23917,"(-72.96306, 75.23917)"
30641,Frontier Mountain 03085,H5,19.51,0.01951,Found,2003,-72.99478,160.39561,"(-72.99478, 160.39561)"
30702,Grove Mountains 021547,L5,19.6,0.0196,Found,2003,-72.96389,75.22222,"(-72.96389, 75.22222)"
47858,Grove Mountains 021776,L6,19.63,0.01963,Found,2003,-72.774167,75.325556,"(-72.774167, 75.325556)"
46859,Grove Mountains 022153,L6,19.66,0.01966,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
46552,Grove Mountains 021569,H4,19.67,0.01967,Found,2003,-72.94028,75.28583,"(-72.94028, 75.28583)"
46860,Grove Mountains 022154,L6,19.87,0.01987,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
12163,Jiddat al Harasis 104,H6,19.91,0.01991,Found,2003,19.91392,56.99992,"(19.91392, 56.99992)"
46582,Grove Mountains 022134,L6,19.99,0.01999,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
30678,Grove Mountains 020078,H4,20,0.02,Found,2003,-73.01389,75.27083,"(-73.01389, 75.27083)"
47786,Grove Mountains 020573,L5,20.23,0.02023,Found,2003,-72.984167,75.246944,"(-72.984167, 75.246944)"
46858,Grove Mountains 022146,L5,20.67,0.02067,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
31364,Lucerne Valley 025,H4,21,0.021,Found,2003,34.51087,-116.93545,"(34.51087, -116.93545)"
46788,Grove Mountains 021680,L5,21.01,0.02101,Found,2003,-72.77722,75.34083,"(-72.77722, 75.34083)"
46861,Grove Mountains 022155,L6,21.02,0.02102,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
46583,Grove Mountains 022147,L6,21.15,0.02115,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
51628,Jiddat al Harasis 361,L~4,21.2,0.0212,Found,2003,19.29038,55.56208,"(19.29038, 55.56208)"
46651,Grove Mountains 020060,L5,21.2,0.0212,Found,2003,-72.99306,75.2,"(-72.99306, 75.2)"
46906,Grove Mountains 022452,L6,21.25,0.02125,Found,2003,-72.77333,75.32861,"(-72.77333, 75.32861)"
47784,Grove Mountains 020566,H4,21.3,0.0213,Found,2003,-72.983333,75.251111,"(-72.983333, 75.251111)"
46581,Grove Mountains 022133,L6,21.37,0.02137,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
48103,Grove Mountains 023311,L6,21.43,0.02143,Found,2003,-72.889444,75.910556,"(-72.889444, 75.910556)"
30611,Frontier Mountain 03053,H6,21.54,0.02154,Found,2003,-72.95281,160.46431,"(-72.95281, 160.46431)"
30541,Dhofar 961,Lunar (anorth),21.6,0.0216,Found,2003,19.39833,54.56333,"(19.39833, 54.56333)"
47793,Grove Mountains 020700,L6,21.69,0.02169,Found,2003,-72.983889,75.245556,"(-72.983889, 75.245556)"
30530,Dhofar 950,Lunar (anorth),21.7,0.0217,Found,2003,19.325,54.78167,"(19.325, 54.78167)"
12724,LaPaz Icefield 03780,Aubrite,21.81,0.02181,Found,2003,-86.36667,-70,"(-86.36667, -70.0)"
46797,Grove Mountains 021724,L5,22.02,0.02202,Found,2003,-72.78972,75.29722,"(-72.78972, 75.29722)"
12725,LaPaz Icefield 03782,Eucrite-unbr,22.27,0.02227,Found,2003,-86.36667,-70,"(-86.36667, -70.0)"
46884,Grove Mountains 022206,L5,22.5,0.0225,Found,2003,-72.78083,75.30222,"(-72.78083, 75.30222)"
46556,Grove Mountains 021595,L6,22.53,0.02253,Found,2003,-72.82444,75.29167,"(-72.82444, 75.29167)"
35645,Ramlat as Sahmah 212,H5,22.54,0.02254,Found,2003,20.59412,55.83592,"(20.59412, 55.83592)"
46843,Grove Mountains 022124,L6,22.75,0.02275,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
46729,Grove Mountains 020181,H6,23.1,0.0231,Found,2003,-72.99444,75.26444,"(-72.99444, 75.26444)"
46855,Grove Mountains 022142,L5,23.31,0.02331,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
12140,Jiddat al Harasis 080,L6,23.41,0.02341,Found,2003,19.58403,55.6798,"(19.58403, 55.6798)"
30682,Grove Mountains 020099,Pallasite,23.5,0.0235,Found,2003,-72.9975,75.20417,"(-72.9975, 75.20417)"
46544,Grove Mountains 021503,L6,23.56,0.02356,Found,2003,-72.94833,75.26556,"(-72.94833, 75.26556)"
46580,Grove Mountains 022132,L6,23.92,0.02392,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
46875,Grove Mountains 022178,L6,23.94,0.02394,Found,2003,-72.78167,75.30278,"(-72.78167, 75.30278)"
47749,Grove Mountains 020238,H5,24,0.024,Found,2003,-72.983056,75.229167,"(-72.983056, 75.229167)"
48126,Grove Mountains 024129,H6,24,0.024,Found,2003,-72.985,75.256389,"(-72.985, 75.256389)"
30632,Frontier Mountain 03076,H4,24.27,0.02427,Found,2003,-72.95397,160.48642,"(-72.95397, 160.48642)"
46759,Grove Mountains 021570,H5,24.36,0.02436,Found,2003,-72.93333,75.33528,"(-72.93333, 75.33528)"
46676,Grove Mountains 020105,LL3,24.4,0.0244,Found,2003,-72.98083,75.25556,"(-72.98083, 75.25556)"
46770,Grove Mountains 021600,H4,24.51,0.02451,Found,2003,-72.825,75.35639,"(-72.825, 75.35639)"
34490,Grove Mountains 024516,Ureilite,24.7,0.0247,Found,2003,-73,75.2,"(-73.0, 75.2)"
46579,Grove Mountains 022131,L6,24.75,0.02475,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
30679,Grove Mountains 020079,L5,24.8,0.0248,Found,2003,-73.005,75.27222,"(-73.005, 75.27222)"
30712,Grove Mountains 021788,Ureilite,24.9,0.0249,Found,2003,-72.77333,75.32222,"(-72.77333, 75.32222)"
46563,Grove Mountains 021725,L5,24.99,0.02499,Found,2003,-72.78972,75.29194,"(-72.78972, 75.29194)"
54642,Pampa de Mejillones 008,H5,25,0.025,Found,2003,-23.18819,-70.51653,"(-23.18819, -70.51653)"
47785,Grove Mountains 020572,L5,25,0.025,Found,2003,-72.984167,75.246944,"(-72.984167, 75.246944)"
30703,Grove Mountains 021558,L6,25.4,0.0254,Found,2003,-72.93472,75.32083,"(-72.93472, 75.32083)"
46796,Grove Mountains 021723,L6,25.55,0.02555,Found,2003,-72.79056,75.27694,"(-72.79056, 75.27694)"
48972,Dhofar 1489,Eucrite-pmict,25.7,0.0257,Found,2003,19.16168,54.67452,"(19.16168, 54.67452)"
47971,Grove Mountains 022407,L6,25.99,0.02599,Found,2003,-72.773056,75.350833,"(-72.773056, 75.350833)"
7623,Dhofar 920,L6,26,0.026,Found,2003,18.91833,54.40833,"(18.91833, 54.40833)"
49727,Grove Mountains 020220,H4,26,0.026,Found,2003,-72.9925,75.20639,"(-72.9925, 75.20639)"
46675,Grove Mountains 020104,LL3,26.1,0.0261,Found,2003,-72.98139,75.26,"(-72.98139, 75.26)"
30587,Frontier Mountain 03029,H5,26.11,0.02611,Found,2003,-72.95275,160.49833,"(-72.95275, 160.49833)"
49745,Grove Mountains 020277,H4,26.3,0.0263,Found,2003,-72.98972,75.21833,"(-72.98972, 75.21833)"
6840,Dhofar 1037,H5/6,26.4,0.0264,Found,2003,19.30088,54.63938,"(19.30088, 54.63938)"
46867,Grove Mountains 022161,L5,26.54,0.02654,Found,2003,-72.78167,75.30389,"(-72.78167, 75.30389)"
46854,Grove Mountains 022141,L5,26.6,0.0266,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
46774,Grove Mountains 021611,H5,26.72,0.02672,Found,2003,-72.77528,75.32472,"(-72.77528, 75.32472)"
46557,Grove Mountains 021597,L6,26.77,0.02677,Found,2003,-72.82472,75.29139,"(-72.82472, 75.29139)"
46904,Grove Mountains 022450,L5,27.11,0.02711,Found,2003,-72.77306,75.33917,"(-72.77306, 75.33917)"
46838,Grove Mountains 022119,L5,27.2,0.0272,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
46787,Grove Mountains 021679,L5,27.55,0.02755,Found,2003,-72.77722,75.33889,"(-72.77722, 75.33889)"
48964,Dhofar 1481,Eucrite-pmict,27.6,0.0276,Found,2003,19.16563,54.66998,"(19.16563, 54.66998)"
46879,Grove Mountains 022200,L6,27.79,0.02779,Found,2003,-72.78083,75.30222,"(-72.78083, 75.30222)"
46569,Grove Mountains 021801,L5,28.08,0.02808,Found,2003,-72.77333,75.33417,"(-72.77333, 75.33417)"
46555,Grove Mountains 021593,H4,28.09,0.02809,Found,2003,-72.85444,75.21083,"(-72.85444, 75.21083)"
30588,Frontier Mountain 03030,L4,28.1,0.0281,Found,2003,-72.95275,160.49856,"(-72.95275, 160.49856)"
12179,Johannessen Nunataks 03003,H6,28.5,0.0285,Found,2003,-72.89494,161.14481,"(-72.89494, 161.14481)"
49728,Grove Mountains 020221,H4,28.8,0.0288,Found,2003,-72.9925,75.20639,"(-72.9925, 75.20639)"
50001,Grove Mountains 022408,L5,29.05,0.02905,Found,2003,-72.77444,75.32778,"(-72.77444, 75.32778)"
46600,Grove Mountains 022221,L4,29.09,0.02909,Found,2003,-72.77833,75.32083,"(-72.77833, 75.32083)"
48542,Dhofar 1440,Eucrite-pmict,30,0.03,Found,2003,18.33833,54.205,"(18.33833, 54.205)"
34532,Dhofar 1316,L/LL6,30,0.03,Found,2003,19.045,54.39333,"(19.045, 54.39333)"
34511,Dhofar 1295,L/LL6,30,0.03,Found,2003,19.125,54.71833,"(19.125, 54.71833)"
46597,Grove Mountains 022199,L5,30.08,0.03008,Found,2003,-72.78083,75.30222,"(-72.78083, 75.30222)"
46848,Grove Mountains 022129,L6,30.24,0.03024,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
46578,Grove Mountains 022130,L6,30.54,0.03054,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)"
